#Parameters = {CPWG_cut=1.25; GND_len=30; GND_wid=5; Strip_wid=0.85; arr1_posx=10; clrGND=5; couplline_len1=0; couplline_len2=2; couplline_len3=1; couplline_pos=1.5; dip_len=3; dip_pos=3; dip_wid=0.4; dipext_len=2; feed_pos=0.3; gap=0.2; notch_len=2; patch_wid=2.6; sub_h=0.5; via_num=10}
#"Frequency / GHz"	"R1_5_6 [1] [Real/Imaginary Part] [Re]"	"R1_5_6 [1] [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------------------
10.000000000000	-0.014674871760678	0.012907268040946
10.030000000000	-0.014985490717287	0.013503094056684
10.060000000000	-0.015305179214454	0.014150470683174
10.090000000000	-0.015631012897437	0.014857418915862
10.120000000000	-0.015957922843130	0.015632161270805
10.150000000000	-0.016278586145484	0.016482565733471
10.180000000000	-0.016583464605717	0.017415563735698
10.210000000000	-0.016860995937024	0.018436581941276
10.240000000000	-0.017097931284014	0.019549027931367
10.270000000000	-0.017279802424686	0.020753867403025
10.300000000000	-0.017391492486982	0.022049325348202
10.330000000000	-0.017417876040788	0.023430736169702
10.360000000000	-0.017344488589865	0.024890558280191
10.390000000000	-0.017158182221664	0.026418558019351
10.420000000000	-0.016847723745623	0.028002156405285
10.450000000000	-0.016404294147984	0.029626921051850
10.480000000000	-0.015821853507456	0.031277175276991
10.510000000000	-0.015097343360475	0.032936687695074
10.540000000000	-0.014230708417701	0.034589399032723
10.570000000000	-0.013224730915978	0.036220139005227
10.600000000000	-0.012084683040045	0.037815285148788
10.630000000000	-0.010817815004940	0.039363317648415
10.660000000000	-0.0094327077805197	0.040855229365094
10.690000000000	-0.0079385293274975	0.042284758191112
10.720000000000	-0.0063442409464014	0.043648419115763
10.750000000000	-0.0046578053865921	0.044945325381091
10.780000000000	-0.0028854503488608	0.046176801149014
10.810000000000	-0.0010310397499289	0.047345801413244
10.840000000000	0.00090439939806048	0.048456167670020
10.870000000000	0.0029229542082582	0.049511759329224
10.900000000000	0.0050298771948321	0.050515510287048
10.930000000000	0.0072333939240682	0.051468466888083
10.960000000000	0.0095442631747418	0.052368867219590
10.990000000000	0.011975100231398	0.053211322018798
11.020000000000	0.014539488278812	0.053986154342139
11.050000000000	0.017250916241659	0.054678948648092
