#Parameters = {CPWG_cut=1.25; GND_len=30; GND_wid=5; Strip_wid=0.85; arr1_posx=10; clrGND=5; couplline_len1=0; couplline_len2=2; couplline_len3=1; couplline_pos=1.5; dip_len=3; dip_pos=3; dip_wid=0.4; dipext_len=2; feed_pos=0.3; gap=0.2; notch_len=2; patch_wid=2.6; sub_h=0.5; via_num=10}
#"Frequency / GHz"	"R1_3_1 [1] [Real/Imaginary Part] [Re]"	"R1_3_1 [1] [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------------------
10.000000000000	-0.039324606340339	0.0070601516870278
10.030000000000	-0.039753582603389	0.0078512160471828
10.060000000000	-0.040164540421389	0.0086555502214111
10.090000000000	-0.040561235514292	0.0094685349295185
10.120000000000	-0.040948939971644	0.010287012024776
10.150000000000	-0.041333982182372	0.011109690172929
10.180000000000	-0.041723187734520	0.011937408709989
10.210000000000	-0.042123264251819	0.012773236939738
10.240000000000	-0.042540177980274	0.013622398863251
10.270000000000	-0.042978571097577	0.014492026971924
10.300000000000	-0.043441266066907	0.015390762238589
10.330000000000	-0.043928897059771	0.016328229765753
10.360000000000	-0.044439698973922	0.017314429734526
10.390000000000	-0.044969472563467	0.018359090533874
10.420000000000	-0.045511730567246	0.019471034644677
10.450000000000	-0.046058015488877	0.020657607674659
10.480000000000	-0.046598365924799	0.021924216844724
10.510000000000	-0.047121896109768	0.023274017464268
10.540000000000	-0.047617443605895	0.024707775029964
10.570000000000	-0.048074233582393	0.026223917307848
10.600000000000	-0.048482505467654	0.027818776067619
10.630000000000	-0.048834049178352	0.029487003104766
10.660000000000	-0.049122603619473	0.031222130925504
10.690000000000	-0.049344079384230	0.033017236057286
10.720000000000	-0.049496579964644	0.034865653341499
10.750000000000	-0.049580210475322	0.036761683534348
10.780000000000	-0.049596678877146	0.038701234611158
10.810000000000	-0.049548710837214	0.040682339576781
10.840000000000	-0.049439314518617	0.042705500263586
10.870000000000	-0.049270944651625	0.044773817177803
10.900000000000	-0.049044625219120	0.046892879282759
10.930000000000	-0.048759096215150	0.049070403793507
10.960000000000	-0.048410051683009	0.051315633532960
10.990000000000	-0.047989533379114	0.053638516989417
11.020000000000	-0.047485537024021	0.056048712718098
11.050000000000	-0.046881876584751	0.058554473998962
11.080000000000	-0.046158337060862	0.061161480688066
11.110000000000	-0.045291128739244	0.063871692171764
11.140000000000	-0.044253636940106	0.066682297703601
11.170000000000	-0.043017442107788	0.069584837921652
11.200000000000	-0.041553566942886	0.072564564074262
11.230000000000	-0.039833891311709	0.075600089802679
11.260000000000	-0.037832662959039	0.078663374907303
11.290000000000	-0.035528023444068	0.081720062273830
11.320000000000	-0.032903464814545	0.084730169157470
11.350000000000	-0.029949133632729	0.087649113534882
11.380000000000	-0.026662905056797	0.090429036489143
11.410000000000	-0.023051160437996	0.093020363805007
11.440000000000	-0.019129216700853	0.095373535212142
11.470000000000	-0.014921373764222	0.097440818926118
11.500000000000	-0.010460566373146	0.099178122959908
11.530000000000	-0.0057876277569002	0.10054671348669
11.560000000000	-0.00095019326767679	0.10151475439745
11.590000000000	0.0039987086260134	0.10205859087625
11.620000000000	0.0090023140290004	0.10216371278706
11.650000000000	0.014001953015711	0.10182535014906
11.680000000000	0.018938965035172	0.10104867199494
11.710000000000	0.023756610651393	0.099848580340701
11.740000000000	0.028401890881523	0.098249111663148
11.770000000000	0.032827191113716	0.096282478005048
11.800000000000	0.036991676683186	0.093987797508277
11.830000000000	0.040862381003751	0.091409578855857
11.860000000000	0.044414943835433	0.088596035024505
11.890000000000	0.047633975812601	0.085597308389196
11.920000000000	0.050513044676439	0.082463691320839
11.950000000000	0.053054297650239	0.079243923990510
11.980000000000	0.055267752018873	0.075983644412317
12.010000000000	0.057170301289993	0.072724055333842
12.040000000000	0.058784496555036	0.069500859128429
12.070000000000	0.060137171268343	0.066343496216710
12.100000000000	0.061257982290241	0.063274705698294
12.130000000000	0.062177940603535	0.060310409792800
12.160000000000	0.062928001759862	0.057459907329684
12.190000000000	0.063537779208666	0.054726346762195
12.220000000000	0.064034433761136	0.052107436754516
12.250000000000	0.064441780244397	0.049596342875236
12.280000000000	0.064779638705535	0.047182712700977
12.310000000000	0.065063443174345	0.044853768859604
12.340000000000	0.065304106824657	0.042595410182305
12.370000000000	0.065508129167175	0.040393264952980
12.400000000000	0.065677919342684	0.038233646835939
12.430000000000	0.065812300208872	0.036104372886390
12.460000000000	0.065907151113248	0.033995413463246
12.490000000000	0.065956143231071	0.031899355178294
12.520000000000	0.065951520158025	0.029811669529261
12.550000000000	0.065884877952225	0.027730790910659
12.580000000000	0.065747902740288	0.025658017681234
12.610000000000	0.065533029936513	0.023597258399246
12.640000000000	0.065233996581523	0.021554651851307
12.670000000000	0.064846266741822	0.019538093870949
12.700000000000	0.064367318761778	0.017556706086601
12.730000000000	0.063796791879539	0.015620281710273
12.760000000000	0.063136497813267	0.013738741457971
12.790000000000	0.062390309974430	0.011921628964692
12.820000000000	0.061563948647756	0.010177669984553
12.850000000000	0.060664684577704	0.0085144136642926
12.880000000000	0.059700985817125	0.0069379676820230
12.910000000000	0.058682133433317	0.0054528324813313
12.940000000000	0.057617830838914	0.0040618335995543
12.970000000000	0.056517829314393	0.0027661455293506
13.000000000000	0.055391588976498	0.0015653959345864
13.030000000000	0.054247990327644	0.00045783555313643
13.060000000000	0.053095106922420	-0.00055944313797860
13.090000000000	0.051940044934471	-0.0014902564291680
13.120000000000	0.050788850805469	-0.0023390668145934
13.150000000000	0.049646483973761	-0.0031107238843784
13.180000000000	0.048516848128636	-0.0038102230940224
13.210000000000	0.047402871671406	-0.0044424940738840
13.240000000000	0.046306626176391	-0.0050122269683293
13.270000000000	0.045229470659782	-0.0055237419468870
13.300000000000	0.044172209348285	-0.0059809037362531
13.330000000000	0.043135251307812	-0.0063870799832596
13.360000000000	0.042118761619131	-0.0067451396394367
13.390000000000	0.041122795617664	-0.0070574854783147
13.420000000000	0.040147409877834	-0.0073261133909880
13.450000000000	0.039192745944466	-0.0075526902807729
13.480000000000	0.038259085128782	-0.0077386421771501
13.510000000000	0.037346874846694	-0.0078852445578062
13.540000000000	0.036456728859918	-0.0079937077197872
13.570000000000	0.035589405294502	-0.0080652512691628
13.600000000000	0.034745767398426	-0.0081011632830348
13.630000000000	0.033926732635454	-0.0081028413144769
13.660000000000	0.033133215903272	-0.0080718140409645
13.690000000000	0.032366072444725	-0.0080097438928522
13.720000000000	0.031626045448927	-0.0079184123505736
13.750000000000	0.030913722487431	-0.0077996906986895
13.780000000000	0.030229503883311	-0.0076554998261876
13.810000000000	0.029573584955027	-0.0074877631435601
13.840000000000	0.028945952897394	-0.0072983568484273
13.870000000000	0.028346397936817	-0.0070890616331699
13.900000000000	0.027774537393917	-0.0068615195268874
13.930000000000	0.027229850456501	-0.0066171989493511
13.960000000000	0.026711720846575	-0.0063573702839453
13.990000000000	0.026219484177683	-0.0060830934115037
14.020000000000	0.025752476648335	-0.0057952177487877
14.050000000000	0.025310081794394	-0.0054943944622708
14.080000000000	0.024891772306188	-0.0051810997312471
14.110000000000	0.024497144373040	-0.0048556672570250
14.140000000000	0.024125942609482	-0.0045183276897259
14.170000000000	0.023778074299918	-0.0041692522926541
14.200000000000	0.023453612425926	-0.0038085979968098
14.230000000000	0.023152787667520	-0.0034365510145247
14.260000000000	0.022875970253961	-0.0030533663709720
