#Parameters = {CPWG_cut=1.25; GND_len=30; GND_wid=5; Strip_wid=0.85; arr1_posx=10; clrGND=5; couplline_len1=0; couplline_len2=2; couplline_len3=1; couplline_pos=1.5; dip_len=3; dip_pos=3; dip_wid=0.4; dipext_len=2; feed_pos=0.3; gap=0.2; notch_len=2; patch_wid=2.6; sub_h=0.5; via_num=10}
#"Frequency / GHz"	"R1_0_0 [1] [Re]"	"R1_0_0 [1] [Im]"
#-----------------------------------------------------
10.000000000000	0.012977112788322	0.010078559190923
10.030000000000	0.013746047320457	0.0098848648710183
10.060000000000	0.014529872535775	0.0096342046091932
10.090000000000	0.015323792213619	0.0093241913228151
10.120000000000	0.016122784636154	0.0089529132934781
10.150000000000	0.016921656268457	0.0085189485409149
10.180000000000	0.017715095282989	0.0080213726728645
10.210000000000	0.018497724115526	0.0074597604963822
10.240000000000	0.019264150311582	0.0068341817764961
10.270000000000	0.020009015006430	0.0061451916145956
10.300000000000	0.020727038475411	0.0053938159900249
10.330000000000	0.021413062291795	0.0045815330632070
10.360000000000	0.022062087734400	0.0037102508766145
10.390000000000	0.022669310193837	0.0027822821109811
10.420000000000	0.023230149432012	0.0018003165584793
10.450000000000	0.023740275651867	0.00076739196293466
10.480000000000	0.024195631431096	-0.00031313614958843
10.510000000000	0.024592449662361	-0.0014376250669122
10.540000000000	0.024927267721789	-0.0026021753832046
10.570000000000	0.025196938155464	-0.0038026609201305
10.600000000000	0.025398636229108	-0.0050347576800410
10.630000000000	0.025529864728233	-0.0062939715115107
10.660000000000	0.025588456424242	-0.0075756642482643
10.690000000000	0.025572574636008	-0.0088750781646981
10.720000000000	0.025480712316578	-0.010187358672610
10.750000000000	0.025311690081396	-0.011507575262125
10.780000000000	0.025064653568561	-0.012830740763124
10.810000000000	0.024739070484354	-0.014151829069975
10.840000000000	0.024334727639961	-0.015465791530147
10.870000000000	0.023851728229622	-0.016767572245253
10.900000000000	0.023290489538134	-0.018052122569836
10.930000000000	0.022651741198766	-0.019314415118132
10.960000000000	0.021936524053107	-0.020549457601609
10.990000000000	0.021146189594390	-0.021752306820062
11.020000000000	0.020282399907314	-0.022918083116722
11.050000000000	0.019347127952493	-0.024041985583547
11.080000000000	0.018342657984048	-0.025119308267601
11.110000000000	0.017271585836509	-0.026145457584057
11.140000000000	0.016136818773390	-0.027115971087345
11.170000000000	0.014941574555985	-0.028026537690797
11.200000000000	0.013689379368105	-0.028873019358537
11.230000000000	0.012384064221334	-0.029651474223199
11.260000000000	0.011029759466418	-0.030358181011231
11.290000000000	0.0096308870497253	-0.030989664586133
11.320000000000	0.0081921501791829	-0.031542722350817
11.350000000000	0.0067185201011652	-0.032014451185501
11.380000000000	0.0052152197377366	-0.032402274538729
11.410000000000	0.0036877039914219	-0.032703969238206
11.440000000000	0.0021416365909015	-0.032917691546440
11.470000000000	0.00058286342425431	-0.033042001955036
11.500000000000	-0.00098261761511192	-0.033075888192082
11.530000000000	-0.0025486901627866	-0.033018785909857
11.560000000000	-0.0041091561074329	-0.032870596525922
11.590000000000	-0.0056577752312221	-0.032631701709361
11.620000000000	-0.0071883074128185	-0.032302974035655
11.650000000000	-0.0086945569632226	-0.031885783377796
11.680000000000	-0.010170418595248	-0.031381998657105
11.710000000000	-0.011609924466018	-0.030793984643824
11.740000000000	-0.013007291680238	-0.030124593573580
11.770000000000	-0.014356969601446	-0.029377151429818
11.800000000000	-0.015653686290232	-0.028555438832564
11.830000000000	-0.016892493373308	-0.027663666568528
11.860000000000	-0.018068808646073	-0.026706445894674
11.890000000000	-0.019178455724098	-0.025688753844858
11.920000000000	-0.020217700085872	-0.024615893864920
11.950000000000	-0.021183280889919	-0.023493452193665
11.980000000000	-0.022072438003262	-0.022327250493400
12.010000000000	-0.022882933744483	-0.021123295312340
12.040000000000	-0.023613068922004	-0.019887725030320
12.070000000000	-0.024261692835307	-0.018626754997475
12.100000000000	-0.024828207002039	-0.017346621621345
12.130000000000	-0.025312562475409	-0.016053526190251
12.160000000000	-0.025715250722139	-0.014753579238870
12.190000000000	-0.026037288139229	-0.013452746265151
12.220000000000	-0.026280194396036	-0.012156795595940
12.250000000000	-0.026445964894260	-0.010871249171771
12.280000000000	-0.026537037740470	-0.0096013369798854
12.310000000000	-0.026556255721568	-0.0083519558090927
12.340000000000	-0.026506823861286	-0.0071276329316958
12.370000000000	-0.026392263213530	-0.0059324952375987
12.400000000000	-0.026216361614679	-0.0047702442553033
12.430000000000	-0.025983122170309	-0.0036441373955535
12.460000000000	-0.025696710291273	-0.0025569756477344
12.490000000000	-0.025361400118689	-0.0015110978488069
12.520000000000	-0.024981521186698	-0.00050838153165454
12.550000000000	-0.024561406165604	0.00044974975357378
12.580000000000	-0.024105340506260	0.0013623128630543
12.610000000000	-0.023617514769727	0.0022287455533486
12.640000000000	-0.023101980374995	0.0030488814730309
12.670000000000	-0.022562609432860	0.0038229201726472
12.700000000000	-0.022003059257149	0.0045513927376445
12.730000000000	-0.021426742056932	0.0052351237214518
12.760000000000	-0.020836800216626	0.0058751901157173
12.790000000000	-0.020236087467178	0.0064728781406615
12.820000000000	-0.019627156142445	0.0070296386697849
12.850000000000	-0.019012250602902	0.0075470421191717
12.880000000000	-0.018393306795765	0.0080267336321346
12.910000000000	-0.017771957808936	0.0084703893749781
12.940000000000	-0.017149545167774	0.0088796747295785
12.970000000000	-0.016527135520771	0.0092562051239340
13.000000000000	-0.015905542264659	0.0096015101837424
13.030000000000	-0.015285351573032	0.0099170018176410
13.060000000000	-0.014666952216923	0.010203946767346
13.090000000000	-0.014050568502251	0.010463444063270
13.120000000000	-0.013436295598749	0.010696407728015
13.150000000000	-0.012824136498870	0.010903554966366
13.180000000000	-0.012214039823728	0.011085399973150
13.210000000000	-0.011605937686672	0.011242253381557
13.240000000000	-0.010999782833687	0.011374227266411
13.270000000000	-0.010395584303045	0.011481245511519
13.300000000000	-0.0097934408840372	0.011563059249455
13.330000000000	-0.0091935717052280	0.011619266988129
13.360000000000	-0.0085963433454881	0.011649338952623
13.390000000000	-0.0080022929346826	0.011652645094958
13.420000000000	-0.0074121467938103	0.011628486159764
13.450000000000	-0.0068268342549010	0.011576127141568
13.480000000000	-0.0062474963972737	0.011494832430310
13.510000000000	-0.0056754895369009	0.011383901916466
13.540000000000	-0.0051123834076268	0.011242707315985
13.570000000000	-0.0045599540749306	0.011070727978296
13.600000000000	-0.0040201717227431	0.010867585457559
13.630000000000	-0.0034951835497313	0.010633076157676
13.660000000000	-0.0029872921016131	0.010367201404523
13.690000000000	-0.0024989294487919	0.010070194353463
13.720000000000	-0.0020326276924726	0.0097425432051459
13.750000000000	-0.0015909863461123	0.0093850102765605
13.780000000000	-0.0011766371915250	0.0089986465556535
13.810000000000	-0.00079220724935893	0.0085848014549092
13.840000000000	-0.00044028053144124	0.0081451275703101
13.870000000000	-0.00012335925732325	0.0076815803452247
13.900000000000	0.00015617478082481	0.0071964126321872
13.930000000000	0.00039609803174849	0.0066921642374321
13.960000000000	0.00059438152714818	0.0061716466216358
13.990000000000	0.00074922513717691	0.0056379230140138
14.020000000000	0.00085908916998509	0.0050942842741444
14.050000000000	0.00092272280106330	0.0045442209053241
14.080000000000	0.00093918888166149	0.0039913916837005
14.110000000000	0.00090788474592572	0.0034395894179284
14.140000000000	0.00082855871208772	0.0028927043938842
14.170000000000	0.00070132205250263	0.0023546860875720
14.200000000000	0.00052665628879508	0.0018295037464505
14.230000000000	0.00030541575031817	0.0013211064450158
14.260000000000	3.8825414794897e-05	0.00083338321476027
14.290000000000	-0.00027152587204291	0.00037012383205453
14.320000000000	-0.00062369662734928	-6.5019179284936e-05
14.350000000000	-0.0010154081740277	-0.00046856681012691
14.380000000000	-0.0014440639956817	-0.00083724761674054
14.410000000000	-0.0019067726502345	-0.0011680291356233
14.440000000000	-0.0024003738438872	-0.0014581462954957
14.470000000000	-0.0029214672313607	-0.0017051265215344
14.500000000000	-0.0034664434822724	-0.0019068112919555
14.530000000000	-0.0040315171371885	-0.0020613739736864
14.560000000000	-0.0046127607703336	-0.0021673338306170
14.590000000000	-0.0052061399788223	-0.0022235661633392
14.620000000000	-0.0058075487302381	-0.0022293086020873
14.650000000000	-0.0064128446206455	-0.0021841636334833
14.680000000000	-0.0070178836229645	-0.0020880974955706
14.710000000000	-0.0076185539400084	-0.0019414356235361
14.740000000000	-0.0082108086163562	-0.0017448548696481
14.770000000000	-0.0087906966073461	-0.0014993727546946
14.800000000000	-0.0093543920506340	-0.0012063340341619
14.830000000000	-0.0098982215346427	-0.00086739488033951
14.860000000000	-0.010418689207540	-0.00048450499146849
14.890000000000	-0.010912499618892	-5.9887941162016e-05
14.920000000000	-0.011376578232608	0.00040397992399834
14.950000000000	-0.011808089593112	0.00090439174298984
14.980000000000	-0.012204453165895	0.0014384332776319
15.010000000000	-0.012563356907780	0.0020030066748736
15.040000000000	-0.012882768650702	0.0025948546282177
15.070000000000	-0.013160945405079	0.0032105847435072
15.100000000000	-0.013396440704494	0.0038466939474253
15.130000000000	-0.013588110122345	0.0044995928110789
15.160000000000	-0.013735115093343	0.0051656296947168
15.190000000000	-0.013836925168533	0.0058411146518562
15.220000000000	-0.013893318822240	0.0065223430607417
15.250000000000	-0.013904382913659	0.0072056189771411
15.280000000000	-0.013870510885428	0.0078872782240562
15.310000000000	-0.013792399757356	0.0085637112503053
15.340000000000	-0.013671045946568	0.0092313858004284
15.370000000000	-0.013507739916689	0.0098868694426209
15.400000000000	-0.013304059629605	0.010526851999138
15.430000000000	-0.013061862744890	0.011148167914784
15.460000000000	-0.012783277485462	0.011747818583921
15.490000000000	-0.012470692064490	0.012322994635135
15.520000000000	-0.012126742549247	0.012871098145995
15.550000000000	-0.011754299023344	0.013389764728798
15.580000000000	-0.011356449900618	0.013876885392834
15.610000000000	-0.010936484242484	0.014330628050461
15.640000000000	-0.010497871936494	0.014749458494421
15.670000000000	-0.010044241607403	0.015132160633502
15.700000000000	-0.0095793561535737	0.015477855734276
15.730000000000	-0.0091070858308138	0.015786020379506
15.760000000000	-0.0086313788426640	0.016056502820308
15.790000000000	-0.0081562294401183	0.016289537370583
15.820000000000	-0.0076856435841440	0.016485756469873
15.850000000000	-0.0072236022802567	0.016646200025765
15.880000000000	-0.0067740227546916	0.016772321640290
15.910000000000	-0.0063407177051804	0.016865991327362
15.940000000000	-0.0059273529245508	0.016929494340725
15.970000000000	-0.0055374036608333	0.016965525754677
16.000000000000	-0.0051741101416537	0.016977180473221
16.030000000000	-0.0048404327517990	0.016967938387220
16.060000000000	-0.0045390074092699	0.016941644453329
16.090000000000	-0.0042721017352603	0.016902483532465
16.120000000000	-0.0040415726557565	0.016854949898566
16.150000000000	-0.0038488261053373	0.016803811409279
16.180000000000	-0.0036947795259610	0.016754068417938
16.210000000000	-0.0035798278638898	0.016710907599072
16.240000000000	-0.0035038137654249	0.016679650956240
16.270000000000	-0.0034660026561447	0.016665700379374
16.300000000000	-0.0034650633583359	0.016674478216997
16.330000000000	-0.0034990548570907	0.016711364424883
16.360000000000	-0.0035654197672664	0.016781630944599
16.390000000000	-0.0036609849814666	0.016890374051123
16.420000000000	-0.0037819698942208	0.017042445486110
16.450000000000	-0.0039240025004881	0.017242383260615
16.480000000000	-0.0040821435588663	0.017494343066278
16.510000000000	-0.0042509188929463	0.017802031275422
16.540000000000	-0.0044243597799346	0.018168640536952
16.570000000000	-0.0045960512459707	0.018596788984948
16.600000000000	-0.0047591879547253	0.019088464069675
16.630000000000	-0.0049066372422015	0.019644971995632
16.660000000000	-0.0050310087186269	0.020266893708054
16.690000000000	-0.0051247297304636	0.020954048307897
16.720000000000	-0.0051801258543594	0.021705464696267
16.750000000000	-0.0051895054828330	0.022519362153147
16.780000000000	-0.0051452474610194	0.023393140443423
16.810000000000	-0.0050398906471359	0.024323379916719
16.840000000000	-0.0048662241985852	0.025305851928634
16.870000000000	-0.0046173773325807	0.026335539761227
16.900000000000	-0.0042869072764697	0.027406670062693
16.930000000000	-0.0038688841097747	0.028512754662517
16.960000000000	-0.0033579712082975	0.029646642451708
16.990000000000	-0.0027495000309738	0.030800580850928
17.020000000000	-0.0020395380426706	0.031966286225458
17.050000000000	-0.0012249486405455	0.033135022447802
17.080000000000	-0.00030344204724015	0.034297686659557
17.110000000000	0.00072638374997313	0.035444901146642
17.140000000000	0.0018650128004481	0.036567110118964
17.170000000000	0.0031119923668239	0.037654680079691
17.200000000000	0.0044659259460716	0.038698002382750
17.230000000000	0.0059244784258738	0.039687596512082
17.260000000000	0.0074843934798910	0.040614212574259
17.290000000000	0.0091415231119734	0.041468931478555
17.320000000000	0.010890869062830	0.042243261286517
17.350000000000	0.012726635596627	0.042929228246781
17.380000000000	0.014642292992778	0.043519461090581
17.410000000000	0.016630650883323	0.044007267248414
17.440000000000	0.018683940402241	0.044386699757949
17.470000000000	0.020793903952954	0.044652613765970
17.500000000000	0.022951891257451	0.044800711681224
17.530000000000	0.025148960227596	0.044827576208122
17.560000000000	0.027375981099028	0.044730690680837
17.590000000000	0.029623742192669	0.044508446320338
17.620000000000	0.031883055620235	0.044160136250057
17.650000000000	0.034144861229510	0.043685936325688
17.680000000000	0.036400327093583	0.043086873057300
17.710000000000	0.038640944886014	0.042364779123626
17.740000000000	0.040858618551024	0.041522237195272
17.770000000000	0.043045744773583	0.040562512991584
17.800000000000	0.045195283877585	0.039489478691363
17.830000000000	0.047300819929486	0.038307527996788
17.860000000000	0.049356608997684	0.037021484309273
17.890000000000	0.051357614711911	0.035636503612567
17.920000000000	0.053299530478975	0.034157973769167
17.950000000000	0.055178787937876	0.032591412018830
17.980000000000	0.056992551474940	0.030942362520603
18.010000000000	0.058738698864107	0.029216295800866
18.040000000000	0.060415788344732	0.027418511958572
18.070000000000	0.062023012694901	0.025554049434728
18.100000000000	0.063560141097884	0.023627601076452
18.130000000000	0.065027449828742	0.021643439117450
18.160000000000	0.066425643002957	0.019605350557889
18.190000000000	0.067755764825244	0.017516584259257
18.220000000000	0.069019104950732	0.015379810876503
18.250000000000	0.070217098718848	0.013197096533362
18.280000000000	0.071351224139753	0.010969890910889
18.310000000000	0.072422897601091	0.0086990301675120
18.340000000000	0.073433370317445	0.0063847548457074
18.370000000000	0.074383627564416	0.0040267426500597
18.400000000000	0.075274292722948	0.0016241557086040
18.430000000000	0.076105538106924	-0.00082429834113701
18.460000000000	0.076877004458687	-0.0033202923634704
18.490000000000	0.077587730873793	-0.0058657940068617
18.520000000000	0.078236096759599	-0.0084629696660253
18.550000000000	0.078819777244592	-0.011114079746859
18.580000000000	0.079335713239203	-0.013821367046563
18.610000000000	0.079780097107764	-0.016586940221934
18.640000000000	0.080148374649018	-0.019412654447459
18.670000000000	0.080435263803318	-0.022299991458714
18.700000000000	0.080634790213111	-0.025249941233534
18.730000000000	0.080740339464352	-0.028262887581767
18.760000000000	0.080744725535078	-0.031338499893362
18.790000000000	0.080640274679012	-0.034475633233588
18.820000000000	0.080418923681636	-0.037672238874018
18.850000000000	0.080072331149175	-0.040925287209398
18.880000000000	0.079592000232184	-0.044230704835592
18.910000000000	0.078969410949800	-0.047583327354897
18.940000000000	0.078196160072627	-0.050976869235157
18.970000000000	0.077264106345720	-0.054403911782030
19.000000000000	0.076165518691736	-0.057855909993502
19.030000000000	0.074893224931081	-0.061323218757208
19.060000000000	0.073440758493055	-0.064795138529005
19.090000000000	0.071802500571459	-0.068259980301115
19.120000000000	0.069973815200728	-0.071705149335531
19.150000000000	0.067951174794713	-0.075117246808777
19.180000000000	0.065732273799373	-0.078482188193353
19.210000000000	0.063316128261507	-0.081785336894919
19.240000000000	0.060703159306360	-0.085011651377747
19.270000000000	0.057895258744874	-0.088145843749546
19.300000000000	0.054895835293126	-0.091172547545233
19.330000000000	0.051709840178130	-0.094076492251776
19.360000000000	0.048343771221283	-0.096842681956999
19.390000000000	0.044805654828177	-0.099456575387250
19.420000000000	0.041105005665905	-0.10190426452465
19.450000000000	0.037252764170637	-0.10417264896635
19.480000000000	0.033261212393194	-0.10624960320672
19.510000000000	0.029143869052375	-0.10812413408897
19.540000000000	0.024915365018953	-0.10978652578539
19.570000000000	0.020591300791309	-0.11122846982282
19.600000000000	0.016188087840998	-0.11244317787187
19.630000000000	0.011722775997221	-0.11342547525970
19.660000000000	0.0072128692983833	-0.11417187344553
19.690000000000	0.0026761329615990	-0.11468062001001
19.720000000000	-0.0018696056967371	-0.11495172504923
19.750000000000	-0.0064066594181831	-0.11498696322720
19.780000000000	-0.010917683174876	-0.11478985112059
19.810000000000	-0.015385873253012	-0.11436559987983
19.840000000000	-0.019795160150665	-0.11372104362642
19.870000000000	-0.024130392252255	-0.11286454439950
19.900000000000	-0.028377507351009	-0.11180587484956
19.930000000000	-0.032523689249017	-0.11055608024740
19.960000000000	-0.036557506869548	-0.10912732172489
19.990000000000	-0.040469033565660	-0.10753270298591
20.020000000000	-0.044249944598796	-0.10578608301459
20.050000000000	-0.047893591087049	-0.10390187755857
20.080000000000	-0.051395049079627	-0.10189485237405
20.110000000000	-0.054751142796672	-0.099779911380873
20.140000000000	-0.057960441475674	-0.097571882989451
20.170000000000	-0.061023229680830	-0.095285307921905
20.200000000000	-0.063941451353353	-0.092934231858080
20.230000000000	-0.066718628301868	-0.090532006190916
20.260000000000	-0.069359754245867	-0.088091100076463
20.290000000000	-0.071871165924878	-0.085622926811747
20.320000000000	-0.074260393164740	-0.083137687371568
20.350000000000	-0.076535990144071	-0.080644233685543
20.380000000000	-0.078707350422391	-0.078149953943166
20.410000000000	-0.080784508571175	-0.075660681881736
20.440000000000	-0.082777931485344	-0.073180631644791
20.470000000000	-0.084698302641330	-0.070712359403034
20.500000000000	-0.086556302705226	-0.068256752511648
20.530000000000	-0.088362389978231	-0.065813046544321
20.560000000000	-0.090126584194756	-0.063378870101771
20.590000000000	-0.091858257160425	-0.060950316848741
20.620000000000	-0.093565933632702	-0.058522043795005
20.650000000000	-0.095257105707172	-0.056087394410375
20.680000000000	-0.096938063779424	-0.053638544757976
20.710000000000	-0.098613746908820	-0.051166670450719
20.740000000000	-0.10028761511983	-0.048662131889448
20.770000000000	-0.10196154584360	-0.046114674933383
20.800000000000	-0.10363575633194	-0.043513643889410
20.830000000000	-0.10530875347411	-0.040848203491123
20.860000000000	-0.10697731201949	-0.038107566374898
20.890000000000	-0.10863648176370	-0.035281222451709
20.920000000000	-0.11027962379912	-0.032359166521885
20.950000000000	-0.11189847546934	-0.029332120486600
20.980000000000	-0.11348324321037	-0.026191746574846
21.010000000000	-0.11502272201453	-0.022930848127107
21.040000000000	-0.11650443982442	-0.019543554655176
21.070000000000	-0.11791482476160	-0.016025488129017
21.100000000000	-0.11923939272237	-0.012373907722505
21.130000000000	-0.12046295253986	-0.0085878305762275
21.160000000000	-0.12156982562083	-0.0046681265019169
21.190000000000	-0.12254407672339	-0.00061758495391988
21.220000000000	-0.12336975235206	0.0035590469780160
21.250000000000	-0.12403112311150	0.0078550563503229
21.280000000000	-0.12451292628374	0.012261786253128
21.310000000000	-0.12480060487586	0.016768687664649
21.340000000000	-0.12488053942668	0.021363400663648
21.370000000000	-0.12474026896218	0.026031863930092
21.400000000000	-0.12436869764718	0.030758451018851
21.430000000000	-0.12375628389461	0.035526131469346
21.460000000000	-0.12289520895832	0.040316654422002
21.490000000000	-0.12177952234807	0.045110752056585
21.520000000000	-0.12040526176046	0.049888359853952
21.550000000000	-0.11877054561123	0.054628850416208
21.580000000000	-0.11687563667696	0.059311277365247
21.610000000000	-0.11472297580054	0.063914625679670
21.640000000000	-0.11231718507749	0.068418064727432
21.670000000000	-0.10966504041232	0.072801200208325
21.700000000000	-0.10677541380810	0.077044321236846
21.730000000000	-0.10365918621959	0.081128638872125
21.760000000000	-0.10032913225482	0.085036512535925
21.790000000000	-0.096799778443041	0.088751660950254
21.820000000000	-0.093087237192743	0.092259354469494
21.850000000000	-0.089209018934448	0.095546585974425
21.880000000000	-0.085183825274296	0.098602217832037
21.910000000000	-0.081031326269985	0.10141710280037
21.940000000000	-0.076771925176390	0.10398417716539
21.970000000000	-0.072426514190258	0.10629852483068
22.000000000000	-0.068016224849047	0.10835741153341
22.030000000000	-0.063562176806341	0.11016028882398
22.060000000000	-0.059085228714441	0.11170876791507
22.090000000000	-0.054605734893735	0.11300656396998
22.120000000000	-0.050143311359320	0.11405941185402
22.150000000000	-0.045716614610140	0.11487495480731
22.180000000000	-0.041343136367366	0.11546260790715
22.210000000000	-0.037039017180772	0.11583339856624
22.240000000000	-0.032818881508967	0.11599978665243
22.270000000000	-0.028695696526803	0.11597546711283
22.300000000000	-0.024680656527001	0.11577515823394
22.330000000000	-0.020783094369565	0.11541437886661
22.360000000000	-0.017010420998596	0.11490921808758
22.390000000000	-0.013368093599068	0.11427610085536
22.420000000000	-0.0098596125132031	0.11353155324675
22.450000000000	-0.0064865465846978	0.11269197083109
22.480000000000	-0.0032485861568659	0.11177339365295
22.510000000000	-0.00014362252449879	0.11079129115259
22.540000000000	0.0028321477637549	0.10976036015974
22.570000000000	0.0056840957292039	0.10869433885340
22.600000000000	0.0084190122279501	0.10760583929271
22.630000000000	0.011044942268715	0.10650620079741
22.660000000000	0.013571004247528	0.10540536609530
22.690000000000	0.016007197165684	0.10431178176590
22.720000000000	0.018364199047787	0.10323232410024
22.750000000000	0.020653159872735	0.10217225107326
22.780000000000	0.022885492371167	0.10113518069554
22.810000000000	0.025072664027806	0.10012309558113
22.840000000000	0.027225993557186	0.099136373146417
22.870000000000	0.029356454997923	0.098173840447641
22.900000000000	0.031474492396687	0.097232852278421
22.930000000000	0.033589847831607	0.096309390790543
22.960000000000	0.035711405260242	0.095398184576184
22.990000000000	0.037847052374305	0.094492844863585
23.020000000000	0.040003562307617	0.093586016235104
23.050000000000	0.042186496681174	0.092669539080384
23.080000000000	0.044400131086331	0.091734620851005
23.110000000000	0.046647403710597	0.090772013088395
23.140000000000	0.048929887407343	0.089772191155253
23.170000000000	0.051247785107895	0.088725533612184
23.200000000000	0.053599948078923	0.087622498245352
23.230000000000	0.055983916146562	0.086453791865659
23.260000000000	0.058395978647799	0.085210531163240
23.290000000000	0.060831254535328	0.083884392109079
23.320000000000	0.063283789760141	0.082467745644786
23.350000000000	0.065746669791193	0.080953777686765
23.380000000000	0.068212144908281	0.079336591787133
23.410000000000	0.070671765725966	0.077611293134728
23.440000000000	0.073116526275988	0.075774052939256
23.470000000000	0.075537011894773	0.073822152613333
23.500000000000	0.077923549132573	0.071754007544349
23.530000000000	0.080266354921275	0.069569170623700
23.560000000000	0.082555682308454	0.067268316068457
23.590000000000	0.084781960183876	0.064853204423337
23.620000000000	0.086935924588937	0.062326629962636
23.650000000000	0.089008739406169	0.059692352016848
23.680000000000	0.090992104470599	0.056955012021568
23.710000000000	0.092878349423005	0.054120038322342
23.740000000000	0.094660511931311	0.051193540964283
23.770000000000	0.096332399234888	0.048182198846233
23.800000000000	0.097888632311091	0.045093141723613
23.830000000000	0.099324672317511	0.041933829600084
23.860000000000	0.10063682932059	0.038711932055248
23.890000000000	0.10182225367460	0.035435210013710
23.920000000000	0.10287891075848	0.032111402371211
23.950000000000	0.10380554010427	0.028748119757893
23.980000000000	0.10460160025545	0.025352747540043
24.010000000000	0.10526720096879	0.021932359943163
24.040000000000	0.10580302461621	0.018493646925415
24.070000000000	0.10621023884765	0.015042855145995
24.100000000000	0.10649040273926	0.011585744063584
24.130000000000	0.10664536876977	0.0081275578712071
24.160000000000	0.10667718303980	0.0046730136321592
24.190000000000	0.10658798617268	0.0012263056334956
24.220000000000	0.10637991731089	-0.0022088743745446
24.250000000000	0.10605502354894	-0.0056293017261641
24.280000000000	0.10561517702480	-0.0090321691757937
24.310000000000	0.10506200172719	-0.012415024331906
24.340000000000	0.10439681187124	-0.015775695782016
24.370000000000	0.10362056345120	-0.019112209754541
24.400000000000	0.10273382030278	-0.022422699379979
24.430000000000	0.10173673570303	-0.025705308790651
24.460000000000	0.10062905020856	-0.028958094431500
24.490000000000	0.099410106089444	-0.032178926041447
24.520000000000	0.098078878363219	-0.035365389803578
24.550000000000	0.096634022076047	-0.038514696151985
24.580000000000	0.095073935125503	-0.041623594663349
24.610000000000	0.093396835575853	-0.044688298352842
24.640000000000	0.091600852090338	-0.047704419538691
24.670000000000	0.089684125801362	-0.050666919239957
24.700000000000	0.087644921664666	-0.053570071831283
24.730000000000	0.085481747103079	-0.056407446400694
24.760000000000	0.083193475543936	-0.059171905946679
24.790000000000	0.080779472296059	-0.061855625214416
24.820000000000	0.078239720100491	-0.064450127613846
24.850000000000	0.075574941626848	-0.066946341290976
24.880000000000	0.072786716175532	-0.069334674044814
24.910000000000	0.069877587886299	-0.071605106402829
24.940000000000	0.066851162845395	-0.073747301794395
