#Parameters = {CPWG_cut=1.25; GND_len=30; GND_wid=5; Strip_wid=0.85; arr1_posx=10; clrGND=5; couplline_len1=0; couplline_len2=2; couplline_len3=1; couplline_pos=1.5; dip_len=3; dip_pos=3; dip_wid=0.4; dipext_len=2; feed_pos=0.3; gap=0.2; notch_len=2; patch_wid=2.6; sub_h=0.5; via_num=10}
#"Frequency / GHz"	"R1_0_0 [1] [Re]"	"R1_0_0 [1] [Im]"
#-----------------------------------------------------
10.000000000000	0.012893473405085	0.015913586074328
10.030000000000	0.013750739300041	0.015773348725338
10.060000000000	0.014620185248230	0.015585844561329
10.090000000000	0.015499019266633	0.015350217390099
10.120000000000	0.016384652553667	0.015065695949341
10.150000000000	0.017274648447785	0.014731489734483
10.180000000000	0.018166638360369	0.014346712087038
10.210000000000	0.019058215085846	0.013910339662469
10.240000000000	0.019946816216784	0.013421213865470
10.270000000000	0.020829611591909	0.012878085759281
10.300000000000	0.021703408662042	0.012279701667486
10.330000000000	0.022564588356406	0.011624922556863
10.360000000000	0.023409081556859	0.010912866675419
10.390000000000	0.024232392826190	0.010143062141420
10.420000000000	0.025029673859274	0.0093155944945902
10.450000000000	0.025795844567364	0.0084312338026331
10.480000000000	0.026525755139514	0.0074915268378614
10.510000000000	0.027214378233826	0.0064988420656147
10.540000000000	0.027857016996807	0.0054563585771493
10.570000000000	0.028449512203468	0.0043679944161379
10.600000000000	0.028988430690347	0.0032382746703590
10.630000000000	0.029471217559137	0.0020721448517687
10.660000000000	0.029896296391856	0.00087474006295052
10.690000000000	0.030263104857970	-0.00034887515839265
10.720000000000	0.030572057417831	-0.0015939779840309
10.750000000000	0.030824432045848	-0.0028564489163047
10.780000000000	0.031022183643662	-0.0041330026767031
10.810000000000	0.031167692669042	-0.0054213680551914
10.840000000000	0.031263463029517	-0.0067203989125949
10.870000000000	0.031311788051418	-0.0080301025020734
10.900000000000	0.031314406948763	-0.0093515764882166
10.930000000000	0.031272176369155	-0.010686852158606
10.960000000000	0.031184782070164	-0.012038647931366
10.990000000000	0.031050514480068	-0.013410043903423
11.020000000000	0.030866128847167	-0.014804094382389
11.050000000000	0.030626806034839	-0.016223400642835
11.080000000000	0.030326224045673	-0.017669670139294
11.110000000000	0.029956743429236	-0.019143290769524
11.140000000000	0.029509702293137	-0.020642949294203
11.170000000000	0.028975809191264	-0.022165321589161
11.200000000000	0.028345615214214	-0.023704859071622
11.230000000000	0.027610040640200	-0.025253690573237
11.260000000000	0.026760926948388	-0.026801652422907
11.290000000000	0.025791582191689	-0.028336451948521
11.320000000000	0.024697286901304	-0.029843961484250
11.350000000000	0.023475728950589	-0.031308631800963
11.380000000000	0.022127339102839	-0.032714006195565
11.410000000000	0.020655504131963	-0.034043309790154
11.440000000000	0.019066641135736	-0.035280083354076
11.470000000000	0.017370124550663	-0.036408827531974
11.500000000000	0.015578065936967	-0.037415621984337
11.530000000000	0.013704955295036	-0.038288684737827
11.560000000000	0.011767180950908	-0.039018839974385
11.590000000000	0.0097824523816752	-0.039599867395480
11.620000000000	0.0077691562737683	-0.040028712887164
11.650000000000	0.0057456802388532	-0.040305548079584
11.680000000000	0.0037297406885317	-0.040433675055560
