#Parameters = {CPWG_cut=1.25; GND_len=30; GND_wid=5; Strip_wid=0.85; arr1_posx=10; clrGND=5; couplline_len1=0; couplline_len2=2; couplline_len3=1; couplline_pos=1.5; dip_len=3; dip_pos=3; dip_wid=0.4; dipext_len=2; feed_pos=0.3; gap=0.2; notch_len=2; patch_wid=2.6; sub_h=0.5; via_num=10}
#"Frequency / GHz"	"R1_0_0 [1] [Real/Imaginary Part] [Re]"	"R1_0_0 [1] [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------------------
10.000000000000	0.013535913300677	0.0056455837585066
10.030000000000	0.013965419229567	0.0054588764787710
10.060000000000	0.014403258085417	0.0052566830606576
10.090000000000	0.014850980241125	0.0050394752561098
10.120000000000	0.015310720695879	0.0048069961149018
10.150000000000	0.015784968822683	0.0045580640396848
10.180000000000	0.016276284608996	0.0042904475186823
10.210000000000	0.016786982866206	0.0040008240519168
10.240000000000	0.017318810114935	0.0036848303661960
10.270000000000	0.017872640200323	0.0033372038690167
10.300000000000	0.018448214007389	0.0029520079648457
10.330000000000	0.019043945937747	0.0025229269162199
10.360000000000	0.019656815237654	0.0020436099259360
10.390000000000	0.020282354141657	0.0015080395342932
10.420000000000	0.020914737549683	0.00091089665780041
10.450000000000	0.021546971116638	0.00024789390442343
10.480000000000	0.022171166788063	-0.00048394970462860
10.510000000000	0.022778887562723	-0.0012861158479787
10.540000000000	0.023361537172923	-0.0021584935454478
10.570000000000	0.023910765942143	-0.0030993959172932
10.600000000000	0.024418861692498	-0.0041056894797552
10.630000000000	0.024879094474687	-0.0051730297372919
10.660000000000	0.025285986160970	-0.0062961883182588
10.690000000000	0.025635480485649	-0.0074694491689274
10.720000000000	0.025924995677222	-0.0086870449676818
10.750000000000	0.026153349987493	-0.0099436004596572
10.780000000000	0.026320559644559	-0.011234547231662
10.810000000000	0.026427518406617	-0.012556474783995
10.840000000000	0.026475577292381	-0.013907385672205
10.870000000000	0.026466051531317	-0.015286827868794
10.900000000000	0.026399688680448	-0.016695885036135
10.930000000000	0.026276136654450	-0.018137014651654
10.960000000000	0.026093452704982	-0.019613734297684
10.990000000000	0.025847693919978	-0.021130167241396
11.020000000000	0.025532626533333	-0.022690468957669
11.050000000000	0.025139585370572	-0.024298165763363
11.080000000000	0.024657506422242	-0.025955444560595
11.110000000000	0.024073145316958	-0.027662438252101
11.140000000000	0.023371482980117	-0.029416554255066
11.170000000000	0.022536307730292	-0.031211893432621
11.200000000000	0.021550951251977	-0.033038803606706
11.230000000000	0.020399145060496	-0.034883605733108
11.260000000000	0.019065954961994	-0.036728522123071
11.290000000000	0.017538744229733	-0.038551825274654
11.320000000000	0.015808112248886	-0.040328213564735
11.350000000000	0.013868754534120	-0.042029406987292
11.380000000000	0.011720192411733	-0.043624943101969
11.410000000000	0.0093673261921456	-0.045083141182151
11.440000000000	0.0068207740511104	-0.046372191982359
11.470000000000	0.0040969696201170	-0.047461322246172
11.500000000000	0.0012180038364988	-0.048321977576792
11.530000000000	-0.0017887898128711	-0.048928964951785
11.560000000000	-0.0048914937053006	-0.049261497147125
11.590000000000	-0.0080544819753866	-0.049304085605632
11.620000000000	-0.011239475849433	-0.049047235602696
11.650000000000	-0.014406730590912	-0.048487907503932
11.680000000000	-0.017516299074058	-0.047629719893278
11.710000000000	-0.020529312899342	-0.046482883673240
11.740000000000	-0.023409221133870	-0.045063870122673
11.770000000000	-0.026122929226807	-0.043394829534988
11.800000000000	-0.028641786241856	-0.041502789667641
11.830000000000	-0.030942376907956	-0.039418674099104
11.860000000000	-0.033007085597778	-0.037176189113263
11.890000000000	-0.034824411557430	-0.034810633463162
11.920000000000	-0.036389027801733	-0.032357688029855
11.950000000000	-0.037701589291296	-0.029852241899649
11.980000000000	-0.038768308563853	-0.027327307834989
12.010000000000	-0.039600328202173	-0.024813073791159
12.040000000000	-0.040212928781176	-0.022336128470608
12.070000000000	-0.040624617776784	-0.019918888474486
12.100000000000	-0.040856149024756	-0.017579243060913
12.130000000000	-0.040929523548369	-0.015330420552399
