#Parameters = {CPWG_cut=1.25; GND_len=30; GND_wid=5; Strip_wid=0.85; arr1_posx=10; clrGND=5; couplline_len1=0; couplline_len2=2; couplline_len3=1; couplline_pos=1.5; dip_len=3; dip_pos=3; dip_wid=0.4; dipext_len=2; feed_pos=0.3; gap=0.2; notch_len=2; patch_wid=2.6; sub_h=0.5; via_num=10}
#"Frequency / GHz"	"R1_5_6 [1] [Re]"	"R1_5_6 [1] [Im]"
#-----------------------------------------------------
10.000000000000	-0.012163885780579	0.010575017470656
10.030000000000	-0.012695245129434	0.011020325561844
10.060000000000	-0.013235578136143	0.011548317636249
10.090000000000	-0.013776999335018	0.012162731143495
10.120000000000	-0.014311146159170	0.012866649771352
10.150000000000	-0.014829224945443	0.013662461176076
10.180000000000	-0.015322058864730	0.014551816451753
10.210000000000	-0.015780138063552	0.015535591076167
10.240000000000	-0.016193672404712	0.016613847176422
10.270000000000	-0.016552647272910	0.017785797085182
10.300000000000	-0.016846882962013	0.019049768303073
10.330000000000	-0.017066098180758	0.020403170139540
10.360000000000	-0.017199978201251	0.021842462467620
10.390000000000	-0.017238248128317	0.023363127191598
10.420000000000	-0.017170751687598	0.024959643184341
10.450000000000	-0.016987535817074	0.026625465597090
10.480000000000	-0.016678941202442	0.028353010572680
10.510000000000	-0.016235698724374	0.030133646497935
10.540000000000	-0.015649031588992	0.031957693007349
10.570000000000	-0.014910762696702	0.033814428993426
10.600000000000	-0.014013426574117	0.035692110885820
10.630000000000	-0.012950384955470	0.037578002428606
10.660000000000	-0.011715944859890	0.039458417111085
10.690000000000	-0.010305477776345	0.041318774291489
10.720000000000	-0.0087155383456505	0.043143669895351
10.750000000000	-0.0069439807257538	0.044916962372469
10.780000000000	-0.0049900706492805	0.046621874360988
10.810000000000	-0.0028545910373549	0.048241110237795
10.840000000000	-0.00053993892676660	0.049756989435795
10.870000000000	0.0019497885962254	0.051151595086345
10.900000000000	0.0046087217785650	0.052406937205634
10.930000000000	0.0074291611884893	0.053505129294105
10.960000000000	0.010401538510936	0.054428576865835
10.990000000000	0.013514397211423	0.055160176078138
11.020000000000	0.016754394935103	0.055683520298626
11.050000000000	0.020106329261169	0.055983112135923
11.080000000000	0.023553188136761	0.056044578179030
11.110000000000	0.027076225972947	0.055854883446752
11.140000000000	0.030655066003377	0.055402542349684
11.170000000000	0.034267829089795	0.054677822819400
11.200000000000	0.037891288715106	0.053672940168108
11.230000000000	0.041501051441905	0.052382237211778
11.260000000000	0.045071761641061	0.050802347223667
11.290000000000	0.048577328820162	0.048932336385516
11.320000000000	0.051991175414957	0.046773822571052
11.350000000000	0.055286502457949	0.044331067530327
11.380000000000	0.058436570116632	0.041611039841486
11.410000000000	0.061414989708600	0.038623446355694
11.440000000000	0.064196023461124	0.035380730276204
11.470000000000	0.066754887996378	0.031898034477780
11.500000000000	0.069068057298216	0.028193129180843
11.530000000000	0.071113560757896	0.024286303637385
11.560000000000	0.072871271810201	0.020200222053707
11.590000000000	0.074323182661149	0.015959744558479
11.620000000000	0.075453660676955	0.011591714613000
11.650000000000	0.076249682151498	0.0071247148430313
11.680000000000	0.076701039396170	0.0025887938372189
11.710000000000	0.076800517398984	-0.0019848330049270
11.740000000000	0.076544036676140	-0.0065641049929303
11.770000000000	0.075930759383138	-0.011116455999306
11.800000000000	0.074963156258031	-0.015609168220161
11.830000000000	0.073647032528258	-0.020009735087663
11.860000000000	0.071991511516023	-0.024286228325595
11.890000000000	0.070008975315209	-0.028407663964784
11.920000000000	0.067714962574583	-0.032344362044946
11.950000000000	0.065128024096266	-0.036068294726603
11.980000000000	0.062269537632984	-0.039553417622816
12.010000000000	0.059163483930764	-0.042775979335404
12.040000000000	0.055836186703298	-0.045714804442553
12.070000000000	0.052316019828584	-0.048351545530639
12.100000000000	0.048633085616301	-0.050670900288082
12.130000000000	0.044818868495462	-0.052660790176321
12.160000000000	0.040905868906283	-0.054312497754961
12.190000000000	0.036927222539845	-0.055620760355423
12.220000000000	0.032916310346555	-0.056583818459935
12.250000000000	0.028906364924058	-0.057203417839101
12.280000000000	0.024930078992942	-0.057484765219815
12.310000000000	0.021019221671714	-0.057436437983346
12.340000000000	0.017204268170386	-0.057070249118525
12.370000000000	0.013514048335443	-0.056401069364155
12.400000000000	0.0099754192006339	-0.055446609155758
12.430000000000	0.0066129663322986	-0.054227163632231
12.460000000000	0.0034487383106456	-0.052765324546695
12.490000000000	0.00050201816716271	-0.051085663452073
12.520000000000	-0.0022108649882010	-0.049214390986413
12.550000000000	-0.0046766815580936	-0.047178997457381
12.580000000000	-0.0068854023608012	-0.045007880212953
12.610000000000	-0.0088302536569481	-0.042729963480972
12.640000000000	-0.010507725849063	-0.040374316460269
12.670000000000	-0.011917536147509	-0.037969775448664
12.700000000000	-0.013062546234267	-0.035544575698333
12.730000000000	-0.013948636674735	-0.033125998498416
12.760000000000	-0.014584540514647	-0.030740038701725
12.790000000000	-0.014981639142124	-0.028411097542219
12.820000000000	-0.015153724082837	-0.026161705139088
12.850000000000	-0.015116728918809	-0.024012276560060
12.880000000000	-0.014888435969676	-0.021980904730370
12.910000000000	-0.014488162741526	-0.020083192835092
12.940000000000	-0.013936433426652	-0.018332128183038
12.970000000000	-0.013254640923118	-0.016737998792054
13.000000000000	-0.012464704933179	-0.015308353231207
13.030000000000	-0.011588731693169	-0.014048003527882
13.060000000000	-0.010648680785243	-0.012959070230173
13.090000000000	-0.0096660442856423	-0.012041068019888
13.120000000000	-0.0086615432192238	-0.011291029611121
13.150000000000	-0.0076548459213838	-0.010703665055433
13.180000000000	-0.0066643124636447	-0.010271553017564
13.210000000000	-0.0057067687864882	-0.0099853600950898
13.240000000000	-0.0047973136123341	-0.0098340838395719
13.270000000000	-0.0039491605936743	-0.0098053148024895
13.300000000000	-0.0031735174978139	-0.0098855126818061
13.330000000000	-0.0024795035525483	-0.010060291488100
13.360000000000	-0.0018741053889969	-0.010314708584703
13.390000000000	-0.0013621713312031	-0.010633552484532
13.420000000000	-0.00094644310952809	-0.011001624405738
13.450000000000	-0.00062762342838827	-0.011404008795854
13.480000000000	-0.00040447721003312	-0.011826328324969
13.510000000000	-0.00027396377554426	-0.012254979216449
13.540000000000	-0.00023139672178743	-0.012677343221109
13.570000000000	-0.00027062781722015	-0.013081973038810
13.600000000000	-0.00038425087749613	-0.013458748540156
13.630000000000	-0.00056382129947737	-0.013799001729786
13.660000000000	-0.00080008673382077	-0.014095609010005
13.690000000000	-0.0010832242644231	-0.014343049937724
13.720000000000	-0.0014030794385832	-0.014537432306571
13.750000000000	-0.0017494025542115	-0.014676484017861
13.780000000000	-0.0021120777574119	-0.014759512817048
13.810000000000	-0.0024813407314950	-0.014787335555172
13.840000000000	-0.0028479810615413	-0.014762179177061
13.870000000000	-0.0032035257304399	-0.014687556130119
13.900000000000	-0.0035404006347991	-0.014568117320708
13.930000000000	-0.0038520674934928	-0.014409486112120
13.960000000000	-0.0041331340477928	-0.014218077152910
13.990000000000	-0.0043794360096909	-0.014000904042187
14.020000000000	-0.0045880897930000	-0.013765379976521
14.050000000000	-0.0047575156489468	-0.013519115579540
14.080000000000	-0.0048874314128873	-0.013269718090466
14.110000000000	-0.0049788176403540	-0.013024595983106
14.140000000000	-0.0050338554581919	-0.012790772905409
14.170000000000	-0.0050558389698239	-0.012574714576117
14.200000000000	-0.0050490645234360	-0.012382171955188
14.230000000000	-0.0050186995695860	-0.012218043625497
14.260000000000	-0.0049706341931476	-0.012086259893115
14.290000000000	-0.0049113186975362	-0.011989690641040
14.320000000000	-0.0048475908420163	-0.011930078466453
14.350000000000	-0.0047864964823113	-0.011907998104478
14.380000000000	-0.0047351074387779	-0.011922842602651
14.410000000000	-0.0047003404147313	-0.011972836170285
14.440000000000	-0.0046887807111519	-0.012055073096338
14.470000000000	-0.0047065143355065	-0.012165581618210
14.500000000000	-0.0047589718856376	-0.012299411141917
14.530000000000	-0.0048507873097593	-0.012450740770208
14.560000000000	-0.0049856743068902	-0.012613006697552
14.590000000000	-0.0051663227458323	-0.012779045686579
14.620000000000	-0.0053943170533228	-0.012941251555552
14.650000000000	-0.0056700780621151	-0.013091741385509
14.680000000000	-0.0059928293268899	-0.013222528002189
14.710000000000	-0.0063605884198176	-0.013325695203954
